0.21 -0.0270645
0.2273 -0.0270645
0.227668747 -0.0270645
0.228037494 -0.0270645
0.228406241 -0.0270645
0.228774988 -0.0270645
0.229143735 -0.0270645
0.229512482 -0.0270645
0.229881229 -0.0270645
0.230249976 -0.0270645
0.230618723 -0.0270645
0.23098747 -0.0270645
0.231356217 -0.0270645
0.231724965 -0.0270645
0.232093712 -0.0270645
0.232462459 -0.0270645
0.232831206 -0.0270645
0.233199953 -0.0270645
0.2335687 -0.0270645
0.233937447 -0.0270645
0.234306194 -0.027060235
0.234674941 -0.026806336
0.235043688 -0.026552436
0.235412435 -0.026298536
0.235781182 -0.026044637
0.236149929 -0.025790737
0.236518676 -0.025536838
0.236887423 -0.025282938
0.23725617 -0.025029038
0.237624917 -0.024775139
0.237993664 -0.024521239
0.238362411 -0.024267339
0.238731158 -0.02401344
0.239099905 -0.02375954
0.239468652 -0.023505641
0.2398374 -0.023251741
0.240206147 -0.022997841
0.240574894 -0.022743942
0.240943641 -0.022490042
0.241312388 -0.022236143
0.241681135 -0.021982243
0.242049882 -0.021728343
0.242418629 -0.021474444
0.242787376 -0.021220544
0.243156123 -0.020966644
0.24352487 -0.020712745
0.243893617 -0.020458845
0.244262364 -0.020204946
0.244631111 -0.019951046
0.244999858 -0.019697146
0.245368605 -0.019443247
0.245737352 -0.019189347
0.246106099 -0.018935447
0.246474846 -0.018681548
0.246843593 -0.018427648
0.24721234 -0.018173749
0.247581087 -0.017919849
0.247949835 -0.017665949
0.248318582 -0.01741205
0.248687329 -0.01715815
0.249056076 -0.016904251
0.249424823 -0.016650351
0.24979357 -0.016396451
0.250162317 -0.016142552
0.250531064 -0.015888652
0.250899811 -0.015634752
0.251268558 -0.015380853
0.251637305 -0.015126953
0.252006052 -0.014873054
0.252374799 -0.014619154
0.252743546 -0.014365254
0.253112293 -0.014111355
0.25348104 -0.013857455
0.253849787 -0.013603556
0.254218534 -0.013349656
0.254587281 -0.013095756
0.254956028 -0.012841857
0.255324775 -0.012587957
0.255693522 -0.012334057
0.25606227 -0.012080164
0.256431017 -0.011826263
0.256799764 -0.011578919
0.257168511 -0.011342177
0.257537258 -0.011115863
0.257906005 -0.010899809
0.258274752 -0.010693846
0.258643499 -0.010497803
0.259012246 -0.010311512
0.259380993 -0.010134802
0.25974974 -0.009967504
0.260118487 -0.009809448
0.260487234 -0.009660463
0.260855981 -0.009520381
0.261224728 -0.009389031
0.261593475 -0.009266244
0.261962222 -0.00915185
0.262330969 -0.009045679
0.262699716 -0.008947562
0.263068463 -0.008857327
0.26343721 -0.008774807
0.263805957 -0.008699831
0.264174704 -0.008632229
0.264543452 -0.008571831
0.264912199 -0.008518469
0.265280946 -0.008471971
0.265649693 -0.008432168
0.26601844 -0.00839889
0.266387187 -0.008371969
0.266755934 -0.008351233
0.267124681 -0.008336513
0.267493428 -0.008327638
0.267862175 -0.008324463
0.268230922 -0.008324502
0.268599669 -0.0083245
0.268968416 -0.0083245
0.269337163 -0.0083245
0.26970591 -0.0083245
0.270074657 -0.0083245
0.270443404 -0.0083245
0.270812151 -0.0083245
0.271180898 -0.0083245
0.271549645 -0.0083245
0.271918392 -0.0083245
0.272287139 -0.0083245
0.272655887 -0.0083245
0.273024634 -0.0083245
0.273393381 -0.0083245
0.273762128 -0.0083245
0.274130875 -0.0083245
0.274499622 -0.0083245
0.274868369 -0.0083245
0.275237116 -0.0083245
0.275605863 -0.0083245
0.27597461 -0.0083245
0.276343357 -0.0083245
0.276712104 -0.0083245
0.277080851 -0.0083245
0.277449598 -0.0083245
